Date,City,Pincode,Item_Code,Item_Name,Brand,Product_Type,Unit,Unit_Value,Mrp,Image_Link,Blinkit_Product_Url,Blinkit_Product_Id,Blinkit_Item_Name,Blinkit_Uom,Blinkit_Mrp_Price,Blinkit_Selling_Price,Blinkit_Discount__,Blinkit_Eta_Mins_,Blinkit_In_Stock_Remark,Blinkit_Status,Blinkit_Partial,Blinkit_Factor,Jiomart_Product_Url,Jiomart_Product_Id,Jiomart_Item_Name,Jiomart_Uom,Jiomart_Mrp_Price,Jiomart_Selling_Price,Jiomart_Discount__,Jiomart_Eta_Mins_,Jiomart_In_Stock_Remark,Jiomart_Status,Jiomart_Partial,Jiomart_Factor,Dmart_Product_Url,Dmart_Product_Id,Dmart_Item_Name,Dmart_Uom,Dmart_Mrp_Price,Dmart_Selling_Price,Dmart_Discount__,Dmart_Eta_Mins_,Dmart_In_Stock_Remark,Dmart_Status,Dmart_Partial,Dmart_Factor
2026-04-14,Kolkata,712232,10024,Cadbury 5Star Chocolate 18g,Cadbury 5 Star,Cream Filled Chocolate,g,18,10,NA,https://blinkit.com/prn/x/prid/248000,248000,Cadbury 5 Star Chocolate Filled Bar,NA,20.0,20.0,0.0,NA,available,Partial Match,anakin_seed,0.5454545455,https://www.jiomart.com/p/groceries/cadbury-five-star-chocolate-19-5-g/490001857,490001857,Cadbury Five Star Chocolate 18 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100244,Doms Colour Pencils Round Tin 12 Shades Pack of 1,DOMS,NA,NA,1,110,NA,https://blinkit.com/prn/x/prid/484022,484022,DOMS Colour Pencils (Multicolour),NA,107.0,107.0,0.0,NA,available,Partial Match,anakin_seed,0.07692307692,https://www.jiomart.com/p/groceries/doms-full-size-colour-pencils-14-shades/590124309,590124309,Doms Full Size Colour Pencils (12 Shades),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100248,Doms Art Strokes School Stationery Kit Pack of 1,DOMS,NA,NA,1,149,NA,https://blinkit.com/prn/x/prid/428849,428849,DOMS Champions Stationery Kit,NA,99.0,99.0,0.0,NA,available,Partial Match,anakin_seed,NA,https://www.jiomart.com/p/groceries/doms-art-strokes-kit/590969948,590969948,Doms Art Strokes Kit - Design / Colour may vary,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100249,Doms School Painting Kit With 9 Essentials Pack of 1,DOMS,Stationary Kit,Unit,1,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/doms-painting-kit/590980265,590980265,Doms Painting Kit - Design / Colour may vary,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100251,Kenko By Ovo Farm Brown Eggs Pack of 6,OVO Farm,Egg,Unit,6,109,NA,https://blinkit.com/prn/x/prid/497130,497130,Kenko By Ovo Farm Kenko Brown Eggs,NA,109.0,98.0,10.1,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100252,Kenko By Ovo Farm High Protein White Eggs Pack of 10,OVO Farm,Egg,Unit,10,134,NA,https://blinkit.com/prn/x/prid/591214,591214,Kenko By Ovo Farm Protein Rich Eggs,NA,134.0,121.0,9.7,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100255,On-Day By Ovo Farm White Eggs Pack of 6,OVO Farm,Egg,Unit,6,70,NA,https://blinkit.com/prn/x/prid/497133,497133,OVO Farm On Day White Eggs,NA,70.0,48.0,31.4,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100256,On-Day By Ovo Farm White Eggs Pack of 30,OVO Farm,Egg,Unit,30,270,NA,https://blinkit.com/prn/x/prid/497132,497132,OVO Farm On-Day White Eggs,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100268,Doms Water Colour Mini Pens 12 Shades Pack of 1,DOMS,Coloring Pens,Unit,1,15,NA,NA,543527,DOMS Max Water Colour Sketch Pens (Multicolour),NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,https://www.jiomart.com/p/groceries/doms-mini-water-colour-pens-12-shades/590980279,590980279,Doms Mini Water Colour Pens 12 Shades (Design/colour may vary),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100276,Doms Multicoloured Chalks 10 Shades Pack of 1,DOMS,NA,NA,1,25,NA,https://blinkit.com/prn/x/prid/484030,484030,DOMS Color Chalk (Multicolour),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10028,Sunslik Lusciosly Thick & Long Sampoo 180ml,Sunsilk,Shampoo,NA,180,158,NA,https://blinkit.com/prn/x/prid/427625,427625,Sunsilk Lusciously Thick & Long Shampoo,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100293,UPF Healthy Brown Eggs Pack of 6,UPF,Egg,Unit,6,99,NA,https://blinkit.com/prn/x/prid/373594,373594,UPF Healthy Brown Eggs - 6 pieces,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100295,UPF Healthy Brown Eggs Pack of 12,UPF,Egg,Unit,12,nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100298,Doms Q30cm Scale Pack of 1,DOMS,Scale,Unit,1,NA,NA,NA,520084,DOMS Shade Glitter Glue,NA,NA,NA,NA,NA,NA,NA,cascade_brand,1,https://www.jiomart.com/p/groceries/doms-q-series-30-cm-transparent-scale-pack-of-10-pieces/603885550,603885550,Doms Q Series 30 cm Transparent Scale Pack of 10 Pieces,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10031,Sunsilk Stunning Black Shine Shampoo 350ml,Sunsilk,Shampoo,ml,350,370,NA,https://blinkit.com/prn/x/prid/10630,10630,Sunsilk Stunning Black Shine Shampoo,NA,370.0,276.0,25.4,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/sunsilk-co-creations-stunning-black-shine-shampoo-340-ml/490002415,490002415,Sunsilk Stunning Black Shine Shampoo 360 ml,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100323,Active Wheel 2 in 1 Clean & Fresh Detergent Powder 800g,HUL,Detergent Powder,g,800,61,NA,https://blinkit.com/prn/x/prid/18562,18562,Wheel Active 2 in 1 Detergent Powder,NA,76.0,76.0,0.0,NA,available,Partial Match,anakin_seed,0.8,https://www.jiomart.com/p/groceries/active-wheel-lemon-jasmine-detergent-powder-1-kg/490680413,490680413,Active Wheel Blue Lemon & Jasmine Detergent Powder 1 kg,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100353,Go Four Cheese 200g,Go,Cheese,g,200,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/go-four-cheese-200-g-pack/594103054,594103054,Go Four Cheese 200 g (Pack),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100354,Go Cheese Spread Plain 200g,Go,NA,g,200,115,NA,NA,19509,Amul Spicy Garlic Cheese Spread,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,https://www.jiomart.com/p/groceries/go-plain-cheese-spread-200-g/590049053,590049053,Go Plain Cheese Spread 200 g (Container),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100370,Good Day Chunkies Coconut 100g,Good Day,NA,g,100,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/britannia-good-day-chunkies-crunchy-coconut-cookies-100-g/610896716,610896716,Britannia Good Day Chunkies Crunchy Coconut Cookies 100 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10043,Haldirams Soya Sticks 400g,Haldiram's,Namkeen Snacks,NA,400,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100432,Kachi Haldi/Raw Turmeric,NA,FnV,grams,250,nan,NA,https://blinkit.com/prn/x/prid/203822,203822,Raw Turmeric (Kachhi Haldi),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100436,Broccoli,NA,FnV,grams,300,nan,NA,https://blinkit.com/prn/x/prid/369742,369742,Broccoli,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100441,Nakoda All In One Mixture 900g,Nakoda,Mixture,grams,900,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/nakoda-all-in-one-900-gm-mixture/596980417,596980417,NAKODA ALL IN ONE 900 GM MIXTURE,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100458,Mcvities Tasties Butter Jeera Biscuits 464g,Mcvities,Cookies,g,464,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100459,McVitie’s Tasties Coconut Biscuits | 528g | Pack of 1,Mcvities,Cookies,g,528,170,NA,https://blinkit.com/prn/x/prid/549839,549839,McVitie's Tasties Coconut Cookies,NA,170.0,90.0,47.1,NA,available,Complete Match,anakin_seed,1,https://www.jiomart.com/p/groceries/mcvitie-s-tasties-coconut-biscuits-572g-pack-of-2/610083681,610083681,McVitie's Tasties Coconut Biscuits 572g (Pack of 2),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.4615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100460,Mcvities Tasties Cashew Almond Biscuits 560g,Mcvities,NA,g,560,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/mcvitie-s-tasties-cashew-almond-biscuits-560g-pack-of-2/610083627,610083627,McVitie's Tasties Cashew Almond Biscuits 560g  (Pack of 2),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10047,Haldirams Soan Papdi Red 500g,Haldiram's,Soan Papdi,NA,500,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10048,Haldirams Soan Papadi Red 250g,Haldiram's,Soan Papdi,NA,250,75,NA,https://blinkit.com/prn/x/prid/392509,392509,Soan Papdi by Haldiram's Nagpur,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10049,Haldirams Soan Papdi Yellow 250g,Haldiram's,Soan Papdi,NA,250,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100491,Sunder Suji Rusk 1Kg,Sunder,Rusk,NA,1,230,NA,https://blinkit.com/prn/x/prid/660180,660180,Sunder Suji Elaichi Rusk,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100492,Jalan Ragi Atta - 500g,Jalan,Atta,NA,500,53,NA,https://blinkit.com/prn/x/prid/591806,591806,Jalan Ragi Flour,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100493,Jalan Makai Atta - 500g,Jalan,Atta,NA,500,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100494,Jalan Jawar Atta - 500g,Jalan,NA,NA,500,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100495,Jalan Rice Atta - 500g,Jalan,Atta,NA,500,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100496,Jalan Singhada Atta - 200g,Jalan,NA,NA,200,60,NA,NA,15481,"Aashirvaad Shudh Chakki Atta (100% Atta, 0% Maida)",NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100497,Jalan Bajra Atta - 500g,Jalan,Atta,NA,500,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10050,Lotte Coffy Bite Mini Pouch | 190g | Pack of 1,Lotte,Cream Filled Candy,g,190,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/lotte-coffy-bite-classic-toffees-239-5-g/590113768,590113768,Lotte Coffy Bite Classic Toffees 180 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10051,Lotte Coffee Bite Big Pouch | 418g | Pack of 1,Lotte,Cream Filled Candy,g,418,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/lotte-classic-coffee-bite-toffee-420-g/590120569,590120569,Lotte Classic Coffee Bite Toffee 396 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100603,Strawberry,NA,FnV,Grams,1,nan,NA,https://blinkit.com/prn/x/prid/174814,174814,Strawberry,NA,147.0,109.0,25.9,NA,out_of_stock,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100611,Baingan/Brinjal Nagpur,NA,FnV,g,500,nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100612,Baingan/Brinjal Nagpur,NA,FnV,grams,250,nan,NA,https://blinkit.com/prn/x/prid/95781,95781,Nagpur Brinjal (Baingan),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,10062,Vicks Vapo Rub 50ml,Vicks,Cold Balm,ml,50,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/vicks-vaporub-pain-relief-balm-50-ml/490020639,490020639,Vicks Vaporub Cold Relief Balm 50 ml,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100645,Only Piri Piri Mix 80g,Only,NA,NA,80,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,https://www.jiomart.com/p/groceries/on1y-piri-piri-mix-80-g/610771523,610771523,On1y Piri Piri Mix 80 g,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-14,Kolkata,712232,100665,Kellogg's Millet Muesli 500g,Kelloggs,Millets,g,500,398,NA,https://blinkit.com/prn/x/prid/601164,601164,Kellogg's Millet Breakfast Cereal Muesli,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,https://www.jiomart.com/p/groceries/kellogg-s-millet-muesli-500-g/608494628,608494628,"Kellogg's Millet Muesli with 84% Fruit, Seed & Multigrain 500g",NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
