Date,City,Pincode,Item_Code,Item_Name,Brand,Product_Type,Unit,Unit_Value,Mrp,Image_Link,Blinkit_Product_Url,Blinkit_Product_Id,Blinkit_Item_Name,Blinkit_Uom,Blinkit_Mrp_Price,Blinkit_Selling_Price,Blinkit_Discount__,Blinkit_Eta_Mins_,Blinkit_In_Stock_Remark,Blinkit_Status,Blinkit_Partial,Blinkit_Factor,Jiomart_Product_Url,Jiomart_Product_Id,Jiomart_Item_Name,Jiomart_Uom,Jiomart_Mrp_Price,Jiomart_Selling_Price,Jiomart_Discount__,Jiomart_Eta_Mins_,Jiomart_In_Stock_Remark,Jiomart_Status,Jiomart_Partial,Jiomart_Factor,Dmart_Product_Url,Dmart_Product_Id,Dmart_Item_Name,Dmart_Uom,Dmart_Mrp_Price,Dmart_Selling_Price,Dmart_Discount__,Dmart_Eta_Mins_,Dmart_In_Stock_Remark,Dmart_Status,Dmart_Partial,Dmart_Factor
2026-04-15,Hazaribagh,825301,10021,Cadbury Dairy Milk Silk Hazelnut 54g,Dairy Milk,Milk Chocolate,g,54,98,https://storage.cloud.google.com/samaan-backend/product/product_1882/1727123919-10021_1.webp,https://blinkit.com/prn/x/prid/396629,396629,Cadbury Dairy Milk Silk Hazelnut Small Milk Chocolate Bar,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100232,Doms Neon Eraser Tipped 10 Pencils + 1 Sharpener Pack of 1,DOMS,NA,Unit,1,60,https://storage.cloud.google.com/samaan-backend/product/product_69448/1733238421-100232_1.webp,https://blinkit.com/prn/x/prid/424823,424823,DOMS Neon Pencils,NA,60.0,60.0,0.0,NA,out_of_stock,Partial Match,anakin_seed,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10024,Cadbury 5Star Chocolate 18g,Cadbury 5 Star,Cream Filled Chocolate,NA,18,10,https://storage.cloud.google.com/samaan-backend/product/product_1885/1727123502-100241.webp,https://blinkit.com/prn/x/prid/248000,248000,Cadbury 5 Star Chocolate Filled Bar,NA,20.0,20.0,0.0,NA,available,Partial Match,anakin_seed,0.5454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100244,Doms Colour Pencils Round Tin 12 Shades Pack of 1,DOMS,NA,NA,1,110,https://storage.cloud.google.com/samaan-backend/product/product_69460/1733294323-100244_1.webp,https://blinkit.com/prn/x/prid/484022,484022,DOMS Colour Pencils (Multicolour),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.07692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100248,Doms Art Strokes School Stationery Kit Pack of 1,DOMS,NA,NA,1,149,https://storage.cloud.google.com/samaan-backend/product/product_69464/1738926088-100248_1.webp,https://blinkit.com/prn/x/prid/428849,428849,DOMS Champions Stationery Kit,NA,99.0,99.0,0.0,NA,out_of_stock,Partial Match,anakin_seed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100251,Kenko By Ovo Farm Brown Eggs Pack of 6,OVO Farm,Egg,Unit,6,109,https://storage.cloud.google.com/samaan-backend/product/product_69593/1733723871-100251_1.webp,https://blinkit.com/prn/x/prid/497130,497130,Kenko By Ovo Farm Kenko Brown Eggs,NA,109.0,98.0,10.1,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100252,Kenko By Ovo Farm High Protein White Eggs Pack of 10,OVO Farm,Egg,Unit,10,134,https://storage.cloud.google.com/samaan-backend/product/product_69594/1734509297-100252_1.webp,https://blinkit.com/prn/x/prid/591214,591214,Kenko By Ovo Farm Protein Rich Eggs,NA,134.0,121.0,9.7,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100255,On-Day By Ovo Farm White Eggs Pack of 6,OVO Farm,Egg,Unit,6,70,https://storage.cloud.google.com/samaan-backend/product/product_69597/1733724227-100255_1.webp,https://blinkit.com/prn/x/prid/497133,497133,OVO Farm On Day White Eggs,NA,70.0,48.0,31.4,NA,available,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100256,On-Day By Ovo Farm White Eggs Pack of 30,OVO Farm,Egg,Unit,30,270,https://storage.cloud.google.com/samaan-backend/product/product_69598/1733724366-100256_1.webp,https://blinkit.com/prn/x/prid/497132,497132,OVO Farm On-Day White Eggs,NA,339.0,231.0,31.9,NA,out_of_stock,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100276,Doms Multicoloured Chalks 10 Shades Pack of 1,DOMS,NA,NA,1,25,https://storage.cloud.google.com/samaan-backend/product/product_69642/1733307469-100276_1.webp,https://blinkit.com/prn/x/prid/484030,484030,DOMS Color Chalk (Multicolour),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10028,Sunslik Lusciosly Thick & Long Sampoo 180ml,Sunsilk,Shampoo,ml,180,158,https://storage.cloud.google.com/samaan-backend/product/product_5895/1727122939-1723623914-10028_1.webp,https://blinkit.com/prn/x/prid/427625,427625,Sunsilk Lusciously Thick & Long Shampoo,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100293,UPF Healthy Brown Eggs Pack of 6,UPF,Egg,Unit,6,nan,https://storage.cloud.google.com/samaan-backend/product/product_69777/1734166191-100293_1.webp,https://blinkit.com/prn/x/prid/373594,373594,UPF Healthy Brown Eggs - 6 pieces,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100295,UPF Healthy Brown Eggs Pack of 12,UPF,Egg,Unit,12,nan,https://storage.cloud.google.com/samaan-backend/product/product_69779/1734507170-100295_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10031,Sunsilk Stunning Black Shine Shampoo 350ml,Sunsilk,Shampoo,ml,350,370,https://storage.cloud.google.com/samaan-backend/product/product_5898/1727122951-1723623914-10031_1.webp,https://blinkit.com/prn/x/prid/10630,10630,Sunsilk Stunning Black Shine Shampoo,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100323,Active Wheel 2 in 1 Clean & Fresh Detergent Powder 800g,HUL,Detergent Powder,NA,800,61,https://storage.cloud.google.com/samaan-backend/product/product_69859/1738236552-100323_1.webp,https://blinkit.com/prn/x/prid/18562,18562,Wheel Active 2 in 1 Detergent Powder,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100353,Go Four Cheese 200g,Go,Cheese,NA,200,160,https://storage.cloud.google.com/samaan-backend/product/product_69891/1734418567-100353_1.webp,NA,168,Amul Cheese Slices,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100354,Go Cheese Spread Plain 200g,Go,NA,g,200,115,https://storage.cloud.google.com/samaan-backend/product/product_69892/1734418242-100354_1.webp,NA,428215,Amul Jalapeno Cheese Sauce,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100370,Good Day Chunkies Coconut 100g,Good Day,NA,NA,100,40,https://storage.cloud.google.com/samaan-backend/product/product_69919/1734417934-100370_1.webp,NA,655812,Only Earth Tender Coconut Water,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10043,Haldirams Soya Sticks 400g,Haldiram's,Namkeen Snacks,g,400,84,https://storage.cloud.google.com/samaan-backend/product/product_1359/1722591826-10043_1.png,NA,52634,Haldiram's Nagpur Mixture Namkeen,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100432,Kachi Haldi/Raw Turmeric,NA,FnV,grams,250,nan,NA,https://blinkit.com/prn/x/prid/203822,203822,Raw Turmeric (Kachhi Haldi),NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100436,Broccoli,NA,FnV,grams,300,nan,NA,https://blinkit.com/prn/x/prid/369742,369742,Broccoli,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100458,Mcvities Tasties Butter Jeera Biscuits 464g,Mcvities,Cookies,g,464,170,https://storage.cloud.google.com/samaan-backend/product/product_70021/1739525451-100458_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100459,McVitie’s Tasties Coconut Biscuits | 528g | Pack of 1,Mcvities,Cookies,g,528,170,https://storage.cloud.google.com/samaan-backend/product/product_70022/1734591343-100459_1.webp,https://blinkit.com/prn/x/prid/549839,549839,McVitie's Tasties Coconut Cookies,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100460,Mcvities Tasties Cashew Almond Biscuits 560g,Mcvities,NA,NA,560,171,https://storage.cloud.google.com/samaan-backend/product/product_70023/1734591619-100460_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10047,Haldirams Soan Papdi Red 500g,Haldiram's,Soan Papdi,g,500,135,https://storage.cloud.google.com/samaan-backend/product/product_1887/1738218590-10047_1.webp,NA,392509,Soan Papdi by Haldiram's Nagpur,NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10048,Haldirams Soan Papadi Red 250g,Haldiram's,Soan Papdi,g,250,75,https://storage.cloud.google.com/samaan-backend/product/product_1888/1728631975-10048_1.webp,https://blinkit.com/prn/x/prid/392509,392509,Soan Papdi by Haldiram's Nagpur,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10049,Haldirams Soan Papdi Yellow 250g,Haldiram's,Soan Papdi,g,250,80,https://storage.cloud.google.com/samaan-backend/product/product_1889/1727123503-Screenshot_2024-02-15_180202.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100491,Sunder Suji Rusk 1Kg,Sunder,Rusk,NA,1,230,https://storage.cloud.google.com/samaan-backend/product/product_70059/1735296555-100491_1.webp,https://blinkit.com/prn/x/prid/660180,660180,Sunder Suji Elaichi Rusk,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100492,Jalan Ragi Atta - 500g,Jalan,Atta,g,500,53,https://storage.cloud.google.com/samaan-backend/product/product_70060/processed/1744801166-100492_1.webp,https://blinkit.com/prn/x/prid/591806,591806,Jalan Ragi Flour,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100493,Jalan Makai Atta - 500g,Jalan,Atta,g,500,50,https://storage.cloud.google.com/samaan-backend/product/product_70061/1735293926-100493_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100494,Jalan Jawar Atta - 500g,Jalan,NA,g,500,59,https://storage.cloud.google.com/samaan-backend/product/product_70062/1735294260-100494_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100495,Jalan Rice Atta - 500g,Jalan,Atta,g,500,40,https://storage.cloud.google.com/samaan-backend/product/product_70063/1735294515-100495_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100496,Jalan Singhada Atta - 200g,Jalan,NA,g,200,60,https://storage.cloud.google.com/samaan-backend/product/product_70064/1735294984-100496_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100497,Jalan Bajra Atta - 500g,Jalan,Atta,g,500,47,https://storage.cloud.google.com/samaan-backend/product/product_70065/processed/1744801167-100497_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10050,Lotte Coffy Bite Mini Pouch | 190g | Pack of 1,Lotte,Cream Filled Candy,g,190,50,https://storage.cloud.google.com/samaan-backend/product/product_1890/processed/1744288765-10050_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10051,Lotte Coffee Bite Big Pouch | 418g | Pack of 1,Lotte,Cream Filled Candy,NA,418,100,https://storage.cloud.google.com/samaan-backend/product/product_1891/processed/1751347114-10051_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100603,Strawberry,NA,FnV,Grams,1,nan,NA,https://blinkit.com/prn/x/prid/174814,174814,Strawberry,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100611,Baingan/Brinjal Nagpur,NA,FnV,g,500,nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100612,Baingan/Brinjal Nagpur,NA,FnV,grams,250,nan,NA,https://blinkit.com/prn/x/prid/95781,95781,Nagpur Brinjal (Baingan),NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10062,Vicks Vapo Rub 50ml,Vicks,Cold Balm,ml,50,186,https://storage.cloud.google.com/samaan-backend/product/product_5904/1727122951-1723623918-10062_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100645,Only Piri Piri Mix 80g,Only,NA,g,80,119,https://storage.cloud.google.com/samaan-backend/product/product_70213/processed/1765956028-100645_1.webp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,100665,Kellogg's Millet Muesli 500g,Kelloggs,Millets,NA,500,398,https://storage.cloud.google.com/samaan-backend/product/product_70266/1736173997-100665_1.webp,https://blinkit.com/prn/x/prid/601164,601164,Kellogg's Millet Breakfast Cereal Muesli,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10068,Johnsons Baby Soap With Baby Lotion & Vitamin E 75g,Johnson's,Baby Soap,g,75,62,https://storage.cloud.google.com/samaan-backend/product/product_539/1736327453-10068_1.webp,https://blinkit.com/prn/x/prid/87281,87281,Johnson's Baby Soap,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10070,Johnsons Cotton Buds | 75 Stems / 150 Swabs | Pack of 1,Johnson's,Baby Buds,Unit,74,154,https://storage.cloud.google.com/samaan-backend/product/product_541/1727123493-1723623918-10070_1.webp,https://blinkit.com/prn/x/prid/1001,1001,Johnson's Cotton Earbuds,NA,NA,NA,NA,NA,NA,Complete Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10076,Johnsons Baby Skincare Wipes 72N,Johnson's,Baby Wipes,NA,1,280,https://storage.cloud.google.com/samaan-backend/product/product_546/1727124617-1723623919-10076_1.webp,NA,457590,"Slurrp Farm Baby Cereal Ragi, Rice & Mango",NA,NA,NA,NA,NA,NA,NA,cascade_type_mrp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-04-15,Hazaribagh,825301,10083,Amul Milk Chocolate 150g,Amul,Milk Chocolate,NA,150,180,https://storage.cloud.google.com/samaan-backend/product/product_1899/1738847594-10083_1.webp,https://blinkit.com/prn/x/prid/114262,114262,Amul Smooth & Creamy Milk Chocolate Bar,NA,NA,NA,NA,NA,NA,Partial Match,anakin_seed,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
